idx,name,company_code,industry,size,year,established_date,ceo,debt_ratio,assets,sales_growth,current_ratio,quick_ratio,inventory_turnover,receivables_turnover,asset_turnover,fixed_asset_turnover,operating_cf,operating_cf_to_assets,operating_cf_to_debt,industry_avg_roe,industry_avg_roa,industry_avg_debt_ratio,roa,roic,division,employee_growth_rate,roe,operating_cf_to_sales,profit_growth,optl,ffoeq,oeneg,cfoint,accounts_payable_turnover,interest_coverage_ratio,noncurrent_asset_turnover,industry_avg_pd,pd,score,grade
25027,(주)헥토파이낸셜,234340,정보통신업,중소기업,2022,2000-10-09,최종원,134.7948608,336605371.0,17.10212905,140.1033646,139.7254895,0.0,2096.899903,41.50151734,2635.594939,371065.0,0.110237397,0.192019,22.83411398,-6.275951607,111.6887758,3.575922441,7.198615583,상장,14.29,8.414539859,0.287089685,-15.9752448,6.647379365,0.258831743,0,429.9112522,0.0,197.2502433,210.2289232,4.14,0.27,776,A
25027,(주)헥토파이낸셜,234340,정보통신업,중소기업,2023,2000-10-09,최종원,159.509711,376661140.0,18.43360188,131.9007987,131.4321199,0.0,2160.020176,42.92254876,5322.00679,26883852.0,7.137410565,11.61200369,12.83769706,-8.323399647,199.244902,2.885811634,6.315379408,상장,7.39,7.535215622,17.56241176,-2.137049454,5.429879961,18.52227353,0,13471.42843,0.0,87.99779016000001,204.3406261,5.98,0.23,795,A
1872,(주)동남합성,023450,제조업,중견기업,2021,1965-10-01,김정돈 / 박미령,95.85493377,90602982.0,28.31034847,115.5989173,72.85505082,1160.353956,880.5236352,186.4914627,363.0736303,12545411.0,13.84657626,28.29192166,-82.76486438,2.859484577,296.1260635,12.94216232,,상장,9.29,24.6138808,7.826404348,10.4639381,33.61634777,27.11920277,0,3942.680118,13.48806874,47.25167586,312.6466535,4.5,0.14,855,A
1872,(주)동남합성,023450,제조업,중견기업,2022,1965-10-01,김정돈 / 박미령,84.07346001,92085226.0,20.65224932,108.2170878,57.37793693,1230.675281,1129.662221,211.7276196,333.7944599,12891622.0,13.99966375,30.6513678,6.700285441,3.030629599,292.8512353,11.53468744,,상장,12.42,22.06276562,6.665757776,-9.696045466,32.00531017,25.76966545,0,1576.729231,20.91616722,16.60358016,339.4859206,4.39,0.13,867,A
1872,(주)동남합성,023450,제조업,중견기업,2023,1965-10-01,김정돈 / 박미령,88.29382461,97568840.0,-13.79464315,124.9098721,67.75575248,1154.637118,1215.738344,175.8167009,266.1591662,18412078.0,18.87085877,40.24365449,13.13683595,2.817590129,148.4047922,6.099442199,,상장,8.14,11.68684203,11.04359616,-40.103699,17.62277727,35.53266172,0,1145.874167,21.28179137,5.077446377,251.7044101,3.7,0.15,846,A
25028,(주)녹십자웰빙,234690,제조업,중견기업,2021,2004-09-02,김상현,57.4307038,139007000.0,20.322608,117.277047,65.19020094,220.3679112,548.8334393,71.74714449,,8684292.0,6.24737747,17.12549142,-82.76486438,2.859484577,296.1260635,4.821955729,,상장,16.96,7.822474036,9.546584474,235.4948527,15.32564386,9.835290249,0,6519.983483,9.379293888,62.27563347,124.9027577,4.5,0.23,797,A
25028,(주)녹십자웰빙,234690,제조업,중견기업,2022,2004-09-02,김상현,56.23594982,150243171.0,20.62448899,106.8221398,54.30805116,237.5144965,544.8210772,75.87142757,,1823752.0,1.213866819,3.372391455,6.700285441,3.030629599,292.8512353,5.325400114,,상장,9.29,8.675033383,1.662049281,8.033615755,15.5253434,1.896496366,0,496.3765572,8.165112067,25.25092743,114.9611417,4.39,0.24,794,A
25028,(주)녹십자웰빙,234690,제조업,중견기업,2023,2004-09-02,김상현,55.9512467,156554332.0,9.847475579,123.5221683,55.23597276,211.792219,513.3242476,78.57604043,,-1030258.0,-0.658083355,-1.834256172,13.13683595,2.817590129,148.4047922,4.310263992,,상장,5.1,6.866314945,-0.854740004,24.5506575,18.61782887,-1.026289196,0,-62.1709236,8.111401136,6.828565273000001,122.9557228,3.7,3.57,455,B
25029,자이글(주),234920,제조업,중소기업,2021,2008-12-30,이진희,28.20677357,58413883.0,12.22207761,135.8741352,77.91057863,205.0221091,1590.264206,33.45067495,,-4649371.0,-7.959359593,-36.17726113,-82.76486438,2.859484577,296.1260635,-7.926483846,,상장,-7.55,-9.491060835,-22.96485803,-501.9726885,-39.4325891,-10.20443813,0,-946.9129517,49.37099266999999,-9.415685851,48.10794381,4.5,10.8,309,C
25029,자이글(주),234920,제조업,중소기업,2022,2008-12-30,이진희,46.35712886,61044130.0,-25.94430688,64.90535465,30.41678023,116.7615121,1851.872776,25.10172675,33.08100254,-828997.0,-1.358029019,-4.287522396,6.700285441,3.030629599,292.8512353,-6.118712807,,상장,-18.37,-8.559781668,-5.529222547,-47.62694727,-13.72698448,-1.987572282,0,-244.0681509,49.25704765,-6.493611221,33.4990563,4.39,22.88,199,C
25029,자이글(주),234920,제조업,중소기업,2023,2008-12-30,이진희,65.07521965,51746451.0,-72.35850942,25.17210051,13.40864544,148.9097913,775.7367248,7.348649086,9.241022146,-6340697.0,-12.25339492,-31.08298165,13.13683595,2.817590129,148.4047922,-20.02423123,,상장,-17.5,-28.36672673,-152.9983167,226.5642903,-42.48895646,-20.22731858,0,-668.941627,1094.241014,-8.674951206,8.713141491,3.7,46.62,66,C
67,넥센타이어(주),002350,제조업,중견기업,2021,1958-04-11,강병중  강호찬  사 장 김현석,138.9742219,3823413438.0,22.45291691,141.6881362,91.66534586,388.7680965,538.2857382,56.47114646,100.474295,265157560.0,6.935100383,11.92530669,-82.76486438,2.859484577,296.1260635,0.121206824,0.054673018,상장,0.59,0.294529107,12.75159486,-88.86012644,0.197522243,16.57310218,0,1382.93496,13.27279764,1.790411504,88.7077349,4.5,1.75,545,B
67,넥센타이어(주),002350,제조업,중견기업,2022,1958-04-11,강병중  강호찬  사 장 김현석,147.1030004,3944336740.0,24.91178728,100.7238712,53.62666066,377.9108412,640.9284935,66.87713756,121.615744,-99406725.0,-2.520239309,-4.233487375,6.700285441,3.030629599,292.8512353,-0.69734652,-1.486974967,상장,1.81,-1.721171898,-3.827126661,-1335.314558,-2.310524233,-6.227586949,0,-353.2149267,13.321021,-0.832882618,107.1178617,4.39,7.64,356,C
67,넥센타이어(주),002350,제조업,중견기업,2023,1958-04-11,강병중  강호찬  사 장 김현석,148.2670088,4232661555.0,4.015349265,117.0022387,67.58566903,304.2652185,639.9965973,66.08097626,116.1594724,241859930.0,5.714133456,9.568081482,13.13683595,2.817590129,148.4047922,2.436186987,5.127435535,상장,0.41,6.247317124,8.952071883,-444.6616057,7.3974472,14.18630822,0,400.3064979,14.60757359,3.607847238,104.3371489,3.7,0.47,708,A
1877,롯데쇼핑(주),023530,도매 및 소매업,대기업,2021,1970-07-02,신동빈 / 김상현 / 정준호 / 강성현,183.3475875,33426533819.0,-3.774206012,77.829568,61.88844674,683.5172317,3618.34666,47.01027715,95.28178635,1828098312.0,5.469003522,8.451864435,13.72117953,4.9199334,-3758.320589,-0.816609211,0.384360197,상장,-7.67,-2.385448801,11.73848164,-40.01386661,0.959811519,15.49628954,0,378.0258907,13.98107491,2.846019836,58.80688099,4.2,2.71,490,B
25030,(주)메드팩토,235980,"전문, 과학 및 기술 서비스업",중소기업,2021,2013-06-19,김성진,206.2424857,133345767.0,,12895.43657,12531.4814,,,0.0,0.0,-25152765.0,-18.86281475,-28.00875532,50.35456276,1.841053376,194522.7753,-12.77863886,-24.72529513,상장,30.19,-34.3248139,,5.968270586,-32.80408098,-57.76595317,0,-323.7449088,,-3.754615593,0.0,5.47,35.45,123,C
68,(주)SH에너지화학,002360,제조업,중견기업,2021,1958-05-09,정케빈규봉,30.40138326,119629058.0,49.38586469,599.22684,490.459442,1184.950645,726.4583973,117.9832263,409.381708,-3788840.0,-3.167156929,-13.58496227,-82.76486438,2.859484577,296.1260635,0.51080984,0.175287063,상장,-5.59,0.672446139,-2.710153819,-104.3662013,1.229205955,-4.130016446,0,-1896.420724,91.09373591,4.102993658,324.0792887,4.5,23.98,191,C
68,(주)SH에너지화학,002360,제조업,중견기업,2022,1958-05-09,정케빈규봉,31.94299158,124160292.0,19.70950574,759.41383,542.707665,929.0673661,760.7834772,137.2954766,451.7744773,-2342285.0,-1.886500879,-7.792337451,6.700285441,3.030629599,292.8512353,1.47583738,0.566958372,상장,3.29,1.972017197,-1.399583373,134.8772697,2.678807394,-2.489105696,0,-626.1438031,99.15593078,3.388036281,399.291786,4.39,5.8,392,B
68,(주)SH에너지화학,002360,제조업,중견기업,2023,1958-05-09,정케빈규봉,34.01833593,120793105.0,-19.90856192,624.9420485,457.2600777,616.1175636,666.7346992,109.4393698,381.6995566,4263568.0,3.529645173,13.90535897,13.13683595,2.817590129,148.4047922,-2.1377851,-3.244968182,상장,1.27,-2.803291043,3.180871606,-611.1495272,-13.4236447,4.730371725,0,630.1814172,85.03832689999999,-5.220070001,314.7843339,3.7,3.25,467,B
1880,(주)삼보판지,023600,제조업,중견기업,2021,1981-07-23,류진호,38.4877433,681794910.0,32.36535269,212.8703002,173.315162,1282.779033,562.9856584,84.20334538,119.2625434,58921101.0,8.642056451,31.0961047,-82.76486438,2.859484577,296.1260635,8.824060303,10.92211611,상장,2.46,12.9772091,11.03345733,49.87486095,37.06698566,11.96818895,0,6037.938388,13.7469381,73.47216062000001,119.9813032,4.5,0.22,805,A
1880,(주)삼보판지,023600,제조업,중견기업,2022,1981-07-23,류진호,27.6132263,709406380.0,8.986301249,322.8110382,261.9419011,1131.804597,574.7813592,83.67027017,122.3568243,72680212.0,10.24521544,47.34778119,6.700285441,3.030629599,292.8512353,8.953198588,10.32008917,상장,-1.03,12.11858164,12.48777422,-3.770041802,44.0297153,13.07424997,0,4395.133438,14.7952897,41.773725670000005,121.499328,4.39,0.16,838,A
1880,(주)삼보판지,023600,제조업,중견기업,2023,1981-07-23,류진호,25.00059516,761778497.0,-4.532919269,280.6045233,240.6296638,1099.416678,528.2882332,75.53487827,116.3336047,74889343.0,9.830855465,49.1533412,13.13683595,2.817590129,148.4047922,7.985170655,8.726284338,상장,-0.35,10.43990255,13.47830347,-0.322660232,44.21726674,12.28862784,0,5581.67155,15.85594599,51.42869089,111.6636054,3.7,0.15,849,A
25031,(주)슈프리마,236200,제조업,중소기업,2021,2015-12-31,이재원 / 김한철,5.827043212,175742273.0,25.62296752,936.0897732,754.1377722,212.7597082,726.1322832,44.03966506,705.7652753,17714322.0,10.07971599,183.0613746,-82.76486438,2.859484577,296.1260635,12.88875159,9.400741789,상장,5.2,14.5232745,24.40923262,52.62106176,167.7466582,10.6670654,0,45556.84086,9.671500942,455.6521706,87.09043136,4.5,0.18,829,A
25031,(주)슈프리마,236200,제조업,중소기업,2022,2015-12-31,이재원 / 김한철,6.593948381,193787246.0,23.18367965,994.1087474,808.804137,192.6125719,681.7903734,48.38429755,826.7701124,18866077.0,9.735458545,157.3777812,6.700285441,3.030629599,292.8512353,9.220265197,8.997526107,상장,10.44,10.27277581,21.10367166,10.02087743,148.97679,10.37740966,0,231315.3139,9.62587965,2440.51692,105.0020414,4.39,0.13,864,A
25031,(주)슈프리마,236200,제조업,중소기업,2023,2015-12-31,이재원 / 김한철,7.018977533,218430672.0,5.853810901,889.7837367,740.7517072,179.9024653,597.5772583,45.91273978,893.0593078,23412976.0,10.71872177,163.4293093,13.13683595,2.817590129,148.4047922,10.50885885,7.603789886,상장,4.48,11.89651586,24.74152932,-6.706114222,116.3009612,11.4710665,0,196665.0651,8.989164179000001,1638.98152,111.7892146,3.7,0.15,852,A
25032,(주)엔비티,236810,"전문, 과학 및 기술 서비스업",중소기업,2021,2012-09-17,박수근,95.73698656,80547146.0,,227.743616,225.8075616,,,,260.7089732,4409608.0,5.474567653,11.19290896,50.35456276,1.841053376,194522.7753,2.108152907,3.15819696,상장,,,5.351058586,,7.978382718,10.71575375,0,2603.766054,,23.90139647,,5.47,0.37,736,A
25032,(주)엔비티,236810,"전문, 과학 및 기술 서비스업",중소기업,2022,2012-09-17,박수근,124.0746362,83341881.0,31.31387787,171.4640982,171.2416537,0.0,1107.258512,132.0538366,291.6124727,1850960.0,2.220924195,4.010914691,30.80375837,0.666259054,3418.884533,-0.563041048,2.158865737,상장,11.48,-1.19791168,1.710512014,-27.48438772,4.939122382,4.976527811,0,158.3686055,0.0,2.934750896,231.0350474,4.53,0.46,711,A
25032,(주)엔비티,236810,"전문, 과학 및 기술 서비스업",중소기업,2023,2012-09-17,박수근,135.4280624,75168172.0,-1.435063726,66.95605473,66.81996564,0.0,1159.696016,134.5756651,297.7966927,-2008041.0,-2.671397942,-4.643956641,-5.114285043,-0.507906626,1625.959472,-3.957407665,-4.980607332,상장,4.41,-8.60711974,-1.882691777,-221.3683088,-6.397705969,-6.289220499,0,-140.2273061,0.0,-0.5864663859,213.7346278,5.71,4.83,416,B
25033,에스티팜(주),237690,제조업,중견기업,2021,2008-08-18,성무제,52.91883379,498565214.0,33.4652567,323.944243,215.886351,170.9817293,304.3930817,35.08860205,79.21865072,7269873.0,1.458158892,4.213621913,-82.76486438,2.859484577,296.1260635,0.677421911,1.332597724,상장,10.76,1.084607296,4.388908203,-129.6412805,3.232772128,2.229799577,0,140.959628,12.28971644,1.635317887,71.33891502,4.5,6.49,378,B
25033,에스티팜(주),237690,제조업,중견기업,2022,2008-08-18,성무제,67.29617771,570652265.0,50.51844205,146.8742122,85.8650094,170.2364413,316.6419833,46.63628923,98.05917453,7030981.0,1.232095521,3.062950645,6.700285441,3.030629599,292.8512353,3.069421095,4.250972749,상장,14.93,5.25102299,2.820043992,220.0562358,7.776724627,2.061248709,0,245.1667738,10.36106239,7.792413163999999,88.7515393,4.39,0.51,698,B
25033,에스티팜(주),237690,제조업,중견기업,2023,2008-08-18,성무제,74.57350301,675436089.0,14.30680809,416.0005662,268.2260451,151.4077641,264.9579718,45.74180492,102.8841165,1298383.0,0.192228846,0.449999822,13.13683595,2.817590129,148.4047922,2.594384766,4.398862932,상장,4.69,4.814061675,0.455586327,87.72552204,11.61463291,0.33558063,0,21.26542742,9.669914294,6.046467959,89.83522582,3.7,0.68,663,B
25034,피앤씨테크(주),237750,제조업,중소기업,2021,1999-03-04,조광식,12.5720797,73749431.0,10.52405339,640.4234422,552.5348372,287.4746751,677.282618,30.29016003,91.64290938,3139527.0,4.257018607,38.11791282,-82.76486438,2.859484577,296.1260635,4.678385925,,상장,-8.11,5.409600394,14.46218146,80.54215284,23.92827605,4.792214379,0,14379.73252,8.083222869,93.79961526,75.58463504,4.5,0.2,815,A
25034,피앤씨테크(주),237750,제조업,중소기업,2022,1999-03-04,조광식,13.11769639,77730963.0,1.333111915,572.1583975,483.589663,252.6594582,521.6077131,29.04392895,88.97765605,2133991.0,2.745355155,23.67399288,6.700285441,3.030629599,292.8512353,3.789739489,,상장,-7.35,4.38918538,9.700872296,21.03776199,26.46344222,3.105482509,0,3534.209437,5.598514527,40.63428893,71.0921759,4.39,0.18,825,A
25034,피앤씨테크(주),237750,제조업,중소기업,2023,1999-03-04,조광식,31.03833731,94089743.0,-5.976326226,149.5909486,110.1746568,193.1990121,361.9074274,24.07539985,36.65335309,-692046.0,-0.735516942,-3.105221653,13.13683595,2.817590129,148.4047922,3.872050113,,상장,3.17,5.185310561,-3.345923063,13.86527567,12.18754831,-0.963809171,0,-727.4051651,5.721122296,29.64979661,43.54844911,3.7,3.81,447,B
25035,(주)플레이디,237820,"전문, 과학 및 기술 서비스업",대기업,2021,2010-03-12,이준용,91.48303128,141799179.0,18.3383164,202.5344537,194.3286052,216.112886,429.6641414,26.50577009,,-1353643.0,-0.954619773,-1.998113573,50.35456276,1.841053376,194522.7753,2.090380932,,상장,7.3,4.102962617,-3.903182128,203.4795112,4.928579673,-1.827934865,0,-569.4753891,,24.40960454,145.8152078,5.47,5.82,392,B
25035,(주)플레이디,237820,"전문, 과학 및 기술 서비스업",대기업,2022,2010-03-12,이준용,105.8192429,162643361.0,26.7344748,179.029596,171.6913815,133.9335016,442.4056451,28.87385383,,15252.0,0.009377573,0.018239452,30.80375837,0.666259054,3418.884533,3.045588808,,상장,6.8,6.471899322,0.034701376,67.62846527,6.693272524,0.01930085,0,5.365038606,,27.95172802,177.6556848,4.53,2.5,500,B
25035,(주)플레이디,237820,"전문, 과학 및 기술 서비스업",대기업,2023,2010-03-12,이준용,66.71666556,135533648.0,-15.23588142,225.4639788,214.8763928,134.4322571,278.1216653,24.98894876,,5243408.0,3.868713104,9.667433886,-5.114285043,-0.507906626,1625.959472,2.129322897,,상장,-9.7,3.600275594,14.07412835,-54.7769805,4.666708101,6.449789534,0,2334.294046,,21.14537117,164.6201265,5.71,0.28,774,A
25036,(주)클리오,237880,제조업,중견기업,2021,1997-05-31,한현옥,39.91194908,234228417.0,6.657653485,229.6602742,192.2592614,552.5440241,1017.882791,103.6176441,504.4944731,51952293.0,22.18018363,77.75297359,-82.76486438,2.859484577,296.1260635,3.956552804,6.105751104,상장,6.2,5.783533961,22.32164509,123.2188323,20.80734585,31.03272722,0,4537.908689,5.917117327,17.01751669,228.5681627,4.5,0.16,841,A
25036,(주)클리오,237880,제조업,중견기업,2022,1997-05-31,한현옥,28.1070894,243885492.0,17.06227849,294.3787797,250.7766537,696.6804439,1397.274096,113.9709353,366.8866475,28204846.0,11.56479041,52.71024752,6.700285441,3.030629599,292.8512353,4.153125681,6.044102971,상장,12.37,5.661946868,10.35209474,28.62332434,33.41915405,14.81531639,0,19634.1478,5.277609155,146.3405661,250.8682677,4.39,0.14,857,A
25036,(주)클리오,237880,제조업,중견기업,2023,1997-05-31,한현옥,30.82351822,279567883.0,21.33524972,315.5630909,272.7899722,794.903541,1746.494416,126.3090517,447.6625469,35725454.0,12.77881194,54.23680464,13.13683595,2.817590129,148.4047922,9.771879268,11.88292318,상장,8.87,13.52177322,10.8067542,89.06858955,51.32865123,16.71769136,0,49781.85999,5.664152871,506.8267934,296.4818753,3.7,0.14,857,A
69,(주)케이씨씨,002380,제조업,대기업,2021,1958-08-12,정몽진 / 정재훈,139.5592078,12878863209.0,15.56501096,135.8579618,86.66106614,410.1413746,597.5661086,46.57732388,140.5707836,424043437.0,3.292553311,5.651805246,-82.76486438,2.859484577,296.1260635,-0.413166652,0.0,상장,-2.18,-1.001899041,7.217884357,190.4615817,5.181664949,7.887614628,0,297.8485275,6.75863485,3.272769836,64.60848689,4.5,0.58,683,B
69,(주)케이씨씨,002380,제조업,대기업,2022,1958-08-12,정몽진 / 정재훈,136.3206448,13118486308.0,15.31761336,140.4412534,84.92915477,367.0316831,638.6494363,52.11911042,162.0433272,384566371.0,2.931484334,5.081917484,6.700285441,3.030629599,292.8512353,0.218482959,1.531879823,상장,0.47,0.524592629,5.676429288,20.29266869,6.179992532,6.92770268,0,215.6470887,7.054308251999999,3.085491804,74.04372487,4.39,0.49,702,A
69,(주)케이씨씨,002380,제조업,대기업,2023,1958-08-12,정몽진 / 정재훈,145.1289396,13353471078.0,-7.178831741,108.9079609,72.00670624,333.430334,588.5937124,47.51022013,151.4486356,788266331.0,5.903081876,9.970555868,13.13683595,2.817590129,148.4047922,0.692723446,1.53741494,상장,5.33,1.682069605,12.53515981,-33.17170975,3.953105362,14.47016201,0,309.5555816,7.300882204,1.573042192,68.86168342,3.7,0.45,713,A
1886,인지컨트롤스(주),023800,제조업,중견기업,2021,1978-01-31,정구용 / 정혜승,176.4923362,543367175.0,5.712689977,75.1040589,46.1038379,765.5741615,569.4883689,91.94390038,202.25675,14940763.0,2.749662417,4.307612463,-82.76486438,2.859484577,296.1260635,0.440294723,0.457146972,상장,-1.89,1.247323236,3.081487091,-169.9730653,0.581973124,7.602605869,0,309.0505826,6.696993842,0.8131429563,139.0752855,4.5,28.64,162,C
25037,(주)앤디포스,238090,제조업,중소기업,2021,2010-06-23,권오빈 / 김성진,36.45862922,231899039.0,-28.88703346,360.3850806,284.1343993,176.5743679,624.9179293,31.14188888,383.0470135,-211104.0,-0.091032719,-0.340720435,-82.76486438,2.859484577,296.1260635,7.616437772,0.858633976,상장,7.81,11.44716081,-0.333421054,-74.4548359,3.193698867,-0.124222,0,-41.33321063,11.40647287,5.684577385,112.9728078,4.5,3.13,472,B
25037,(주)앤디포스,238090,제조업,중소기업,2022,2010-06-23,권오빈 / 김성진,23.40677624,173006350.0,41.52780835,335.4996338,243.6478065,204.6333155,1266.831661,44.26104489,510.3037095,-12443615.0,-7.192577035,-37.92118725,6.700285441,3.030629599,292.8512353,-12.44304212,-0.745661262,상장,-7.25,-13.882601,-13.88677318,-169.503668,-4.191170508,-8.876127448,0,-557.1978315,26.96875793,1.54476281,162.7693123,4.39,7.52,358,C
25037,(주)앤디포스,238090,제조업,중소기업,2023,2010-06-23,권오빈 / 김성진,13.06761712,141123320.0,-45.46572002,826.0275058,583.8470656,158.2123661,681.4005391,31.11256699,258.9966331,-4448030.0,-3.151874545,-27.27160917,13.13683595,2.817590129,148.4047922,-9.777346508,-3.135479732,상장,2.34,-10.41347031,-9.102336792,199.6823984,-25.26994297,-3.563749468,0,-466.1366773,25.40795977,-3.078886394,78.66920803,3.7,11.7,298,C
1887,(주)인팩,023810,제조업,중견기업,2021,1972-01-24,최웅선 / 최장돈,192.2895884,353962028.0,14.33777779,85.4935137,51.39572111,679.8438348,589.5393606,130.4018024,253.5938014,17356877.0,4.903598586,7.45370992,-82.76486438,2.859484577,296.1260635,1.494530933,3.650193503,상장,0.84,4.492174884,3.951259969,-1.121666276,5.50544441,14.33270812,0,820.2787559,6.018758527999999,7.295771731999999,239.4232665,4.5,0.22,802,A
1887,(주)인팩,023810,제조업,중견기업,2022,1972-01-24,최웅선 / 최장돈,198.6703284,411164185.0,16.61057107,89.43703789,56.74217106,675.7690677,644.483762,133.8969912,253.5450332,39638054.0,9.640444242,14.49292741,6.700285441,3.030629599,292.8512353,4.117025417,8.113172759,상장,3.9,13.08349732,7.738172763,62.35250702,7.610168484,28.79314648,0,1105.529228,6.592521937,6.579394646,244.25608,4.39,0.23,799,A
1887,(주)인팩,023810,제조업,중견기업,2023,1972-01-24,최웅선 / 최장돈,216.9395105,482869726.0,5.984047075,77.1939858,44.5841039,616.7283708,667.630947,121.4480109,211.7461276,24753197.0,5.126268156,7.48926239,13.13683595,2.817590129,148.4047922,3.184845968,4.948960902,상장,8.58,10.60528287,4.559496592,13.0049707,7.116325022,16.24716917,0,278.6759278,6.198057126,3.1114981920000004,211.0985157,3.7,0.37,739,A
25038,(주)비피도,238200,제조업,중소기업,2021,1999-10-12,이원범 / 박명수,7.909256091,54647632.0,-2.133644804,697.7746034,623.0370606,295.4080944,854.9181889,22.87240146,47.76610975,2036083.0,3.725839392,50.83317064,-82.76486438,2.859484577,296.1260635,8.222603314,-1.374334852,상장,-2.44,9.4359208,16.80398162,70.69843134,-25.4017679,4.020525645,0,21349.30272,23.06898136,-86.34172172000001,57.22206712,4.5,4.64,422,B
25038,(주)비피도,238200,제조업,중소기업,2022,1999-10-12,이원범 / 박명수,4.663346023,54936975.0,20.31848684,1261.751958,1146.042544,389.8526061,901.124722,26.6070106,58.58980197,1875633.0,3.414154128,76.62669533,6.700285441,3.030629599,292.8512353,2.813602314,2.041316051,상장,-1.25,2.997549825,12.86566455,-224.1455092,51.60306142,3.573367949,0,10278.00427,34.67690784,79.54348183,48.20553383,4.39,0.21,806,A
25038,(주)비피도,238200,제조업,중소기업,2023,1999-10-12,이원범 / 박명수,38.74943385,71736797.0,27.81934938,190.1409995,175.4556007,478.2336363,765.0466416,29.42087175,69.31527824,2848624.0,3.970938374,14.218671,13.13683595,2.817590129,148.4047922,1.50850337,-0.661599895,상장,31.65,2.077234075,15.2870218,-127.206844,-1.715320506,5.509654512,0,1080.149398,28.750296830000003,-0.5923935918000001,57.02292002,3.7,3.65,452,B
25039,(주)힘스,238490,제조업,중소기업,2021,1999-01-15,김주환,14.05210371,84303021.0,-52.37168563,392.8585967,276.9328806,336.4581076,582.3141648,57.75460108,153.8806572,-3223571.0,-3.823790609,-31.03530775,-82.76486438,2.859484577,296.1260635,-0.523577915,-1.748709837,상장,-11.51,-0.58208842,-6.372683691,-117.5070345,-42.08411534,-4.361113631,0,-3860.055562,11.7531075,-44.46284921,111.6662776,4.5,3.5,458,B
25039,(주)힘스,238490,제조업,중소기업,2022,1999-01-15,김주환,28.39912014,79523398.0,-37.64814977,194.1689527,118.6262875,266.0244711,638.4143451,38.50439287,104.5078956,-9157411.0,-11.51536684,-52.06368939,6.700285441,3.030629599,292.8512353,-10.87127464,-14.71035574,상장,-4.04,-12.72750534,-29.03410773,203.7043485,-75.47665247,-14.7856297,0,-7247.023211,13.29945363,-101.4442352,63.43863196,4.39,6.93,369,B
25039,(주)힘스,238490,제조업,중소기업,2023,1999-01-15,김주환,39.49518677,95597626.0,58.85076003,151.5669158,55.37254383,171.0236013,1172.77185,57.21965399,126.7382512,11732901.0,12.27321377,43.34842813,13.13683595,2.817590129,148.4047922,5.857357797,7.045665187,상장,7.94,8.583860107,23.41811242,-142.82636,21.00532995,17.12054265,0,4518.23251,7.580095248,23.74092245,94.60893427,3.7,0.21,805,A
70,(주)한독,002390,제조업,중견기업,2021,1954-04-27,김영진 / 백진기,119.1587754,841561832.0,2.785714467,117.1857305,76.32286464,417.1941733,312.2224542,62.34804554,197.1113112,37229142.0,4.423815409,8.136353905,-82.76486438,2.859484577,296.1260635,0.390798023,3.002675039,상장,-0.92,0.858869757,7.192076562,-1.303780988,6.120731313,9.695179677,0,645.9476651,3.746029223,6.771152454,102.8351194,4.5,0.33,750,A
70,(주)한독,002390,제조업,중견기업,2022,1954-04-27,김영진 / 백진기,128.1242335,871106170.0,5.045597145,130.7243194,80.36802109,419.1714527,329.5852831,63.49848907,202.2932763,30519189.0,3.503498202,6.237952175,6.700285441,3.030629599,292.8512353,1.21636528,4.413792878,상장,0.0,2.767069021,5.612629946,1.749017634,5.824461634,7.992328407,0,370.8968627,3.67511254,4.727162865,105.2807681,4.39,0.4,727,A
70,(주)한독,002390,제조업,중견기업,2023,1954-04-27,김영진 / 백진기,132.0207817,790339658.0,-3.865327493,97.95069387,62.95727772,381.3169587,342.8188473,62.92604564,192.7564457,35976851.0,4.552074622,8.000073159,13.13683595,2.817590129,148.4047922,-3.661770697,1.837489925,상장,2.18,-8.011310608,6.882346228,-55.85784006,2.797120189,10.56175912,0,261.0604364,3.739580998,1.68552402,103.3101525,3.7,1.47,567,B
1889,풍국주정공업(주),023900,제조업,중견기업,2021,1954-02-27,이한용 / 김규호,17.82024476,190009861.0,8.228039026,238.3949786,206.600593,1397.335331,547.8942536,68.09225581,116.6158642,11297219.0,5.94559616,39.30987506,-82.76486438,2.859484577,296.1260635,4.684401616,3.769936297,상장,10.87,5.618750008,8.846819156,-35.12598429,25.19770166,7.005115948,0,4067.200573,14.41316177,30.61743062,105.9329745,4.5,0.15,853,A
1889,풍국주정공업(주),023900,제조업,중견기업,2022,1954-02-27,이한용 / 김규호,14.7533691,190755432.0,20.5879095,222.6123711,176.8988435,1506.96784,589.8397768,80.88366184,132.0988315,5264157.0,2.759636748,21.46476593,6.700285441,3.030629599,292.8512353,2.87271033,1.940939007,상장,5.88,3.346455827,3.418540024,-47.9889355,15.35761868,3.166776143,0,1655.270357,14.98164086,16.4643486,113.2249835,4.39,0.17,834,A
1889,풍국주정공업(주),023900,제조업,중견기업,2023,1954-02-27,이한용 / 김규호,9.792263825,193185249.0,9.40241975,312.1725363,241.7660808,1295.043508,605.8759798,87.75683606,144.043967,20247368.0,10.48080436,117.5122789,13.13683595,2.817590129,148.4047922,5.604297459,5.704905092,상장,-5.56,6.327947274,12.01858901,209.7774772,67.71596428,11.50711237,0,72607.64541,14.62123094,468.9447752,118.6369927,3.7,0.16,843,A
